"id","Gender","Customer.Type","Age","Type.of.Travel","Class","Flight.Distance","Inflight.wifi.service","Departure.Arrival.time.convenient","Ease.of.Online.booking","Gate.location","Food.and.drink","Online.boarding","Seat.comfort","Inflight.entertainment","On.board.service","Leg.room.service","Baggage.handling","Checkin.service","Inflight.service","Cleanliness","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","Satisfaction"
76831,"Female","Loyal Customer",31,"Business travel","Business",1851,1,2,2,2,1,1,1,1,2,4,3,3,3,1,0,0,"neutral"
34953,"Male","Loyal Customer",45,"Personal Travel","Eco",187,2,5,0,4,5,0,5,5,3,2,4,3,4,5,0,0,"neutral"
11172,"Male","Loyal Customer",69,"Personal Travel","Eco",201,3,3,0,4,2,0,2,2,2,2,1,2,3,2,0,0,"neutral"
75719,"Female","disloyal Customer",21,"Business travel","Eco",813,5,5,5,1,2,5,4,2,3,5,4,3,5,2,0,0,"satisfied"
39592,"Male","disloyal Customer",38,"Business travel","Eco",565,1,0,1,3,2,1,2,2,5,4,2,2,2,2,0,0,"neutral"
84538,"Male","disloyal Customer",8,"Business travel","Eco",1319,2,2,2,4,1,2,1,1,1,3,3,3,3,1,0,0,"neutral"
110656,"Male","Loyal Customer",36,"Business travel","Business",1005,2,1,1,1,2,3,4,2,2,2,2,4,2,1,27,28,"dissatisfied"
74479,"Female","Loyal Customer",28,"Business travel","Business",1126,2,2,2,2,5,5,5,5,4,3,4,4,5,5,0,0,"satisfied"
42666,"Female","Loyal Customer",38,"Business travel","Business",1705,4,4,2,4,1,4,1,5,5,5,5,1,5,4,0,0,"satisfied"
45395,"Female","Loyal Customer",72,"Business travel","Business",1437,4,5,4,5,2,4,4,4,4,4,4,1,4,2,0,0,"dissatisfied"
127060,"Female","disloyal Customer",25,"Business travel","Eco",338,3,3,3,4,1,3,1,1,2,2,3,1,3,1,73,55,"neutral"
61434,"Female","disloyal Customer",34,"Business travel","Business",2288,1,1,1,1,4,1,4,4,4,5,3,4,5,4,84,64,"dissatisfied"
9912,"Female","Loyal Customer",55,"Business travel","Business",3921,4,4,2,4,5,4,4,3,3,4,3,5,3,5,60,53,"satisfied"
4337,"Female","Loyal Customer",53,"Business travel","Business",1814,1,1,1,1,4,4,5,5,5,5,5,4,5,5,19,31,"satisfied"
1566,"Female","Loyal Customer",56,"Business travel","Business",2038,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0,"satisfied"
107259,"Male","Loyal Customer",40,"Business travel","Business",1655,5,4,5,5,3,5,4,3,3,4,3,3,3,5,8,1,"satisfied"
116344,"Male","Loyal Customer",64,"Personal Travel","Eco",358,3,4,3,5,5,3,5,5,5,4,4,4,5,5,1,0,"neutral"
97848,"Male","Loyal Customer",34,"Personal Travel","Eco",395,2,5,2,3,3,2,3,3,3,5,2,5,2,3,0,0,"neutral"
93751,"Male","Loyal Customer",42,"Business travel","Business",368,1,1,1,1,4,4,3,1,1,1,1,3,1,3,15,12,"neutral"
27986,"Female","Loyal Customer",66,"Personal Travel","Eco",2350,2,4,2,4,3,1,3,2,2,2,2,1,2,5,0,0,"dissatisfied"
45493,"Female","Loyal Customer",63,"Personal Travel","Eco",522,4,4,2,2,1,1,5,5,5,2,5,1,5,1,0,0,"neutral"
24636,"Male","Loyal Customer",52,"Personal Travel","Eco",666,2,1,2,3,5,2,5,5,1,2,4,2,3,5,2,0,"dissatisfied"
69637,"Female","Loyal Customer",36,"Business travel","Business",2120,3,3,3,3,3,4,5,5,5,5,5,5,5,5,0,0,"satisfied"
88150,"Male","Loyal Customer",44,"Business travel","Business",3222,4,4,4,4,3,4,5,5,5,4,5,3,5,5,47,49,"satisfied"
48806,"Male","Loyal Customer",30,"Personal Travel","Business",262,1,2,1,3,2,1,2,2,3,5,4,3,3,2,23,37,"dissatisfied"
18451,"Male","Loyal Customer",36,"Business travel","Business",2313,1,1,2,1,2,1,5,5,5,5,5,5,5,2,0,8,"satisfied"
119389,"Female","Loyal Customer",50,"Business travel","Business",2994,2,5,2,2,5,5,5,4,4,4,4,3,4,5,8,15,"satisfied"
126615,"Female","Loyal Customer",51,"Personal Travel","Eco",1337,2,5,2,1,5,4,5,2,2,2,2,4,2,3,10,0,"neutral"
83496,"Male","Loyal Customer",57,"Business travel","Business",3191,4,4,4,4,4,3,3,4,4,4,4,2,4,1,0,0,"neutral"
12202,"Male","disloyal Customer",27,"Business travel","Business",201,0,0,0,3,2,0,2,2,5,4,4,3,4,2,0,7,"satisfied"
52850,"Female","Loyal Customer",24,"Personal Travel","Eco",1721,3,4,3,2,4,3,4,4,4,3,4,3,5,4,0,0,"neutral"
96935,"Male","disloyal Customer",35,"Business travel","Eco Plus",781,3,3,3,3,4,3,4,4,2,1,2,1,2,4,49,53,"dissatisfied"
58044,"Female","disloyal Customer",36,"Business travel","Business",642,1,1,1,4,1,1,1,1,3,3,5,3,4,1,0,0,"dissatisfied"
122300,"Female","Loyal Customer",69,"Personal Travel","Eco",544,3,4,3,1,1,2,2,4,4,3,4,5,4,4,0,5,"dissatisfied"
69327,"Female","Loyal Customer",54,"Business travel","Business",3540,2,2,2,2,4,4,5,4,4,4,4,3,4,4,68,41,"satisfied"
19786,"Male","Loyal Customer",56,"Business travel","Eco",667,1,3,1,3,1,1,1,1,1,3,3,4,2,1,39,35,"neutral"
26151,"Male","Loyal Customer",25,"Business travel","Business",1792,5,5,5,5,5,5,5,5,4,4,5,5,4,5,0,0,"satisfied"
88478,"Male","Loyal Customer",23,"Business travel","Eco",181,5,5,5,5,5,5,4,5,1,2,4,4,4,5,0,0,"satisfied"
79877,"Male","disloyal Customer",25,"Business travel","Eco",1096,3,4,4,3,3,4,5,3,4,5,4,3,4,3,0,0,"neutral"
25593,"Female","Loyal Customer",9,"Personal Travel","Eco",696,1,4,1,2,2,1,2,2,5,5,4,5,5,2,11,23,"neutral"
86378,"Male","Loyal Customer",44,"Business travel","Business",1559,1,1,1,1,2,4,5,3,3,4,3,4,3,4,12,9,"satisfied"
47683,"Female","Loyal Customer",24,"Personal Travel","Eco",715,3,2,4,2,3,4,3,3,4,2,1,3,2,3,0,0,"neutral"
54384,"Male","disloyal Customer",39,"Business travel","Eco",305,2,0,2,1,3,2,3,3,2,3,4,1,1,3,2,0,"neutral"
64475,"Male","disloyal Customer",23,"Business travel","Business",282,4,5,4,1,4,4,4,4,3,3,5,3,4,4,9,1,"satisfied"
14011,"Female","Loyal Customer",57,"Business travel","Business",2054,1,4,3,3,1,4,3,2,2,2,1,4,2,2,0,0,"neutral"
93523,"Male","disloyal Customer",39,"Business travel","Business",1315,1,1,1,4,1,1,1,1,4,4,4,5,5,1,0,0,"neutral"
97468,"Male","Loyal Customer",14,"Business travel","Eco",822,2,1,2,1,2,3,2,2,1,4,3,1,4,2,26,13,"neutral"
20300,"Male","Loyal Customer",26,"Personal Travel","Eco",179,1,5,1,2,2,1,5,2,2,4,2,2,4,2,0,0,"neutral"
96961,"Female","disloyal Customer",28,"Business travel","Business",775,1,1,1,3,3,1,3,3,3,4,4,3,4,3,59,64,"neutral"
119752,"Male","Loyal Customer",9,"Personal Travel","Eco",1325,1,2,1,3,2,1,2,2,4,2,4,1,4,2,0,0,"neutral"
95950,"Male","Loyal Customer",57,"Business travel","Business",2449,4,4,4,4,2,5,5,2,2,2,2,4,2,4,0,0,"satisfied"
27232,"Male","disloyal Customer",9,"Business travel","Eco",1024,3,3,3,3,3,3,3,3,5,4,2,5,4,3,0,0,"satisfied"
70389,"Female","Loyal Customer",54,"Business travel","Business",1562,3,3,3,3,4,4,5,5,5,4,5,5,5,5,5,8,"satisfied"
86868,"Female","Loyal Customer",21,"Personal Travel","Eco",484,2,1,2,5,2,2,2,2,4,4,4,3,4,2,0,0,"neutral"
4564,"Female","Loyal Customer",57,"Personal Travel","Eco",561,1,2,1,3,4,3,3,4,4,1,1,1,4,3,0,0,"neutral"
32510,"Female","Loyal Customer",38,"Business travel","Business",1892,4,5,4,4,2,1,5,5,5,5,5,2,5,2,0,0,"satisfied"
81991,"Male","Loyal Customer",57,"Business travel","Business",1589,3,3,4,3,3,3,5,3,3,3,3,5,3,3,0,0,"satisfied"
24456,"Female","Loyal Customer",34,"Business travel","Eco",547,5,3,3,3,5,5,5,5,2,3,4,4,2,5,0,3,"satisfied"
35910,"Female","Loyal Customer",30,"Business travel","Eco",2248,5,1,1,1,5,5,5,5,5,1,3,3,5,5,0,0,"satisfied"
69249,"Female","Loyal Customer",53,"Business travel","Business",1512,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,1,"satisfied"
53217,"Male","disloyal Customer",33,"Business travel","Eco",589,2,1,3,3,4,3,4,4,3,5,4,3,3,4,0,0,"dissatisfied"
93977,"Female","disloyal Customer",26,"Business travel","Business",1218,5,5,5,2,3,5,3,3,5,5,5,5,5,3,5,9,"satisfied"
58656,"Male","Loyal Customer",13,"Personal Travel","Eco",867,3,4,3,3,3,5,2,3,3,5,5,2,3,2,157,142,"neutral"
106083,"Female","Loyal Customer",53,"Business travel","Business",2569,1,1,1,1,2,5,5,5,5,5,5,3,5,5,0,0,"satisfied"
106037,"Female","disloyal Customer",47,"Business travel","Business",452,3,3,3,4,5,3,5,5,5,2,4,4,4,5,4,2,"dissatisfied"
70383,"Female","disloyal Customer",26,"Business travel","Business",1562,1,1,1,3,1,1,1,1,4,2,4,5,5,1,52,45,"dissatisfied"
61159,"Male","disloyal Customer",26,"Business travel","Business",909,0,0,0,4,5,0,1,5,5,4,5,3,5,5,0,0,"satisfied"
16121,"Male","Loyal Customer",38,"Business travel","Eco",725,2,4,4,4,2,2,2,2,1,1,4,1,4,2,35,30,"dissatisfied"
64335,"Male","Loyal Customer",31,"Business travel","Business",3531,2,4,4,4,2,2,2,2,1,1,3,3,3,2,44,30,"dissatisfied"
15872,"Female","Loyal Customer",46,"Business travel","Business",1909,4,2,2,2,2,4,4,4,4,3,4,2,4,4,24,11,"dissatisfied"
81254,"Female","Loyal Customer",48,"Business travel","Business",3072,2,2,2,2,4,4,4,4,4,4,4,4,4,5,0,7,"satisfied"
109021,"Female","Loyal Customer",50,"Business travel","Business",1609,4,4,4,4,4,5,5,2,2,2,2,3,2,4,14,10,"satisfied"
58985,"Male","Loyal Customer",17,"Business travel","Business",1723,4,4,4,4,3,3,3,3,5,5,3,4,4,3,2,3,"satisfied"
95876,"Female","Loyal Customer",32,"Business travel","Business",759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,"satisfied"
43280,"Male","disloyal Customer",20,"Business travel","Eco",463,4,2,4,4,3,4,2,3,2,1,4,3,4,3,0,0,"neutral"
47762,"Male","Loyal Customer",49,"Business travel","Eco",838,4,5,5,5,5,4,5,5,5,5,3,3,3,5,0,3,"satisfied"
25286,"Female","Loyal Customer",66,"Business travel","Business",2899,1,1,5,1,5,4,2,5,5,5,5,1,5,4,0,0,"satisfied"
66945,"Male","Loyal Customer",51,"Business travel","Business",964,5,5,2,5,3,5,4,5,5,5,5,3,5,4,0,0,"satisfied"
129044,"Male","Loyal Customer",39,"Business travel","Business",1744,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0,"satisfied"
53099,"Female","Loyal Customer",61,"Personal Travel","Business",1628,2,1,2,3,2,2,4,1,1,2,1,2,1,4,10,39,"dissatisfied"
35407,"Female","disloyal Customer",38,"Business travel","Eco",544,2,3,2,1,2,2,2,2,4,2,2,4,4,2,0,0,"neutral"
102056,"Male","Loyal Customer",38,"Personal Travel","Business",226,3,4,3,2,3,5,5,3,3,3,3,4,3,4,0,0,"neutral"
5374,"Female","Loyal Customer",59,"Business travel","Eco",785,3,2,2,2,5,3,3,3,3,3,3,4,3,1,3,31,"dissatisfied"
107036,"Male","disloyal Customer",39,"Business travel","Business",395,1,1,1,1,3,1,3,3,3,3,5,3,4,3,0,0,"neutral"
107939,"Male","Loyal Customer",70,"Personal Travel","Eco",611,4,3,5,3,2,5,1,2,1,1,4,5,2,2,3,3,"neutral"
14251,"Female","Loyal Customer",33,"Business travel","Eco Plus",1027,5,2,2,2,5,5,5,5,5,1,1,2,2,5,0,0,"satisfied"
29471,"Female","Loyal Customer",42,"Personal Travel","Business",1216,4,1,4,3,4,2,3,1,1,4,2,3,1,4,0,2,"dissatisfied"
128890,"Female","Loyal Customer",50,"Business travel","Business",2454,1,1,1,1,4,4,4,4,2,5,4,4,3,4,0,0,"satisfied"
13281,"Female","Loyal Customer",68,"Personal Travel","Eco",657,2,2,2,2,3,2,2,3,3,2,3,2,3,4,0,0,"dissatisfied"
125172,"Male","Loyal Customer",51,"Personal Travel","Eco",1089,4,5,4,4,2,4,2,2,5,4,5,5,1,2,0,32,"dissatisfied"
29227,"Female","Loyal Customer",58,"Business travel","Eco",550,5,2,2,2,3,5,1,5,5,5,5,2,5,2,0,0,"satisfied"
85842,"Male","Loyal Customer",59,"Personal Travel","Eco",666,2,5,2,3,2,2,2,2,4,5,3,5,2,2,0,4,"neutral"
91581,"Female","Loyal Customer",54,"Personal Travel","Eco",1123,3,4,3,5,2,5,4,3,3,3,3,4,3,4,0,0,"neutral"
29163,"Female","Loyal Customer",16,"Business travel","Eco Plus",978,0,4,0,2,3,0,3,3,1,1,1,1,5,3,0,10,"satisfied"
50968,"Male","Loyal Customer",34,"Personal Travel","Eco",78,1,5,1,4,2,1,2,2,3,4,4,3,4,2,0,3,"neutral"
107992,"Male","Loyal Customer",32,"Business travel","Business",2153,4,1,1,1,4,4,4,4,4,4,3,3,4,4,25,17,"dissatisfied"
97623,"Female","Loyal Customer",51,"Business travel","Business",3712,4,4,4,4,3,5,4,4,4,4,4,5,4,4,16,0,"satisfied"
8620,"Male","Loyal Customer",50,"Business travel","Business",280,2,2,2,2,2,4,4,4,4,4,4,4,4,3,9,21,"satisfied"
61822,"Female","Loyal Customer",35,"Personal Travel","Eco",1379,3,5,3,2,3,3,3,3,2,1,4,2,1,3,0,0,"dissatisfied"
121129,"Male","Loyal Customer",36,"Business travel","Business",2402,1,1,1,1,2,3,5,5,5,5,5,4,5,3,0,0,"satisfied"
47371,"Male","Loyal Customer",51,"Business travel","Business",599,3,2,2,2,2,3,3,3,3,3,3,4,3,3,35,30,"dissatisfied"
100876,"Female","Loyal Customer",28,"Business travel","Business",2133,3,3,3,3,4,5,4,4,4,3,4,4,4,4,58,38,"satisfied"
33894,"Female","disloyal Customer",25,"Business travel","Eco",1504,1,1,1,5,5,1,5,5,2,5,5,5,5,5,0,0,"dissatisfied"
93317,"Male","Loyal Customer",42,"Business travel","Business",3454,3,4,3,3,4,4,5,5,5,5,5,3,5,3,0,0,"satisfied"
12033,"Female","Loyal Customer",36,"Business travel","Eco",376,4,5,3,5,4,4,4,4,3,2,3,1,4,4,73,66,"satisfied"
11787,"Male","Loyal Customer",59,"Personal Travel","Eco",429,1,4,1,4,1,1,1,1,5,4,4,4,4,1,53,42,"dissatisfied"
6395,"Male","Loyal Customer",61,"Business travel","Eco",213,5,4,4,4,5,5,5,5,1,4,4,2,3,5,0,0,"satisfied"
113901,"Male","Loyal Customer",35,"Business travel","Business",2295,2,5,5,5,4,2,2,2,2,2,2,1,2,2,24,15,"dissatisfied"
97617,"Female","Loyal Customer",38,"Business travel","Business",3031,4,5,5,5,4,4,4,4,4,4,4,3,4,1,0,2,"dissatisfied"
123101,"Male","Loyal Customer",50,"Business travel","Eco",650,2,4,5,5,2,2,2,2,2,2,3,4,3,2,11,13,"neutral"
54570,"Female","Loyal Customer",33,"Business travel","Eco Plus",925,4,5,5,5,4,4,4,4,5,5,3,5,4,4,0,0,"satisfied"
28265,"Male","Loyal Customer",25,"Personal Travel","Eco",1542,2,4,2,2,1,2,1,1,5,4,3,3,4,1,0,0,"neutral"
86170,"Male","Loyal Customer",60,"Business travel","Business",2503,3,3,3,3,4,5,4,4,4,4,4,3,4,3,6,0,"satisfied"
32112,"Female","Loyal Customer",58,"Business travel","Business",101,4,4,4,4,3,1,5,5,5,5,4,3,5,5,7,9,"satisfied"
11191,"Male","Loyal Customer",55,"Personal Travel","Eco",312,1,4,1,4,3,1,3,3,3,2,5,4,4,3,106,101,"neutral"
49900,"Male","Loyal Customer",47,"Business travel","Eco",250,1,4,5,4,1,1,1,1,1,4,4,3,4,1,0,0,"dissatisfied"
30529,"Female","Loyal Customer",47,"Business travel","Business",3648,4,3,3,3,5,4,3,2,2,2,4,2,2,1,14,33,"neutral"
99426,"Male","Loyal Customer",15,"Personal Travel","Eco",337,3,4,4,3,4,4,4,4,4,3,5,4,5,4,7,11,"neutral"
11775,"Female","Loyal Customer",23,"Personal Travel","Eco",429,4,1,4,3,2,4,2,2,4,1,2,4,2,2,4,2,"satisfied"
68381,"Female","Loyal Customer",54,"Business travel","Business",2640,5,5,5,5,2,5,5,2,2,2,2,4,2,5,2,0,"satisfied"
9798,"Male","Loyal Customer",33,"Personal Travel","Eco Plus",383,3,4,3,4,3,3,3,3,4,2,4,5,4,3,0,0,"dissatisfied"
118256,"Female","disloyal Customer",30,"Business travel","Eco",1328,2,2,2,3,4,2,4,4,3,5,4,3,4,4,0,5,"dissatisfied"
66001,"Male","disloyal Customer",44,"Business travel","Business",655,3,3,3,4,4,3,4,4,4,4,4,3,3,4,36,42,"neutral"
103770,"Male","Loyal Customer",56,"Business travel","Business",1670,3,3,3,3,3,3,3,3,3,4,3,3,2,3,137,162,"dissatisfied"
44921,"Female","Loyal Customer",42,"Business travel","Eco Plus",416,2,5,5,5,3,4,4,2,2,2,2,1,2,4,87,73,"satisfied"
15979,"Female","disloyal Customer",36,"Business travel","Business",780,3,3,3,3,3,3,3,3,5,5,4,4,4,3,16,70,"dissatisfied"
18874,"Female","Loyal Customer",26,"Business travel","Business",500,4,4,4,4,4,4,4,4,1,5,3,2,1,4,0,0,"satisfied"
33312,"Male","disloyal Customer",25,"Business travel","Eco",1407,4,4,4,4,5,4,5,5,3,2,4,5,4,5,14,22,"satisfied"
39547,"Male","Loyal Customer",32,"Business travel","Business",3277,2,2,2,2,4,4,4,4,4,3,3,3,2,4,22,2,"satisfied"
60569,"Female","disloyal Customer",45,"Business travel","Business",1290,1,2,2,3,1,1,1,1,4,5,4,4,4,1,0,0,"dissatisfied"
74147,"Female","Loyal Customer",44,"Business travel","Business",769,3,3,3,3,5,3,3,3,3,3,3,1,3,4,0,0,"dissatisfied"
30626,"Male","Loyal Customer",20,"Personal Travel","Business",770,1,4,1,1,2,1,2,2,5,2,5,4,5,2,0,0,"dissatisfied"
4232,"Male","disloyal Customer",35,"Business travel","Business",1020,3,3,3,3,5,3,5,5,5,2,4,5,4,5,1,0,"dissatisfied"
97373,"Male","Loyal Customer",66,"Personal Travel","Eco",347,2,4,2,3,4,2,4,4,4,4,5,5,5,4,119,115,"dissatisfied"
75375,"Female","Loyal Customer",34,"Personal Travel","Business",2342,2,3,2,4,2,3,4,5,5,2,5,3,5,1,3,0,"dissatisfied"
34594,"Male","disloyal Customer",63,"Business travel","Eco",998,3,4,4,1,2,4,2,2,1,5,2,2,2,2,23,30,"neutral"
68113,"Female","Loyal Customer",59,"Personal Travel","Eco",813,5,4,5,3,2,4,5,1,1,5,1,3,1,5,0,0,"satisfied"
92145,"Female","Loyal Customer",46,"Business travel","Business",1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,"satisfied"
106853,"Male","Loyal Customer",45,"Business travel","Business",3554,2,2,5,2,5,5,4,4,4,4,4,4,4,3,5,0,"satisfied"
108498,"Male","Loyal Customer",41,"Business travel","Business",287,4,4,4,4,3,4,5,4,4,4,4,5,4,3,0,9,"satisfied"
23833,"Female","disloyal Customer",24,"Business travel","Eco",1131,2,2,2,4,4,2,4,4,5,4,5,5,3,4,75,46,"neutral"
81029,"Female","Loyal Customer",39,"Business travel","Business",1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,"satisfied"
23032,"Female","disloyal Customer",37,"Business travel","Eco",680,2,2,2,3,4,2,4,4,2,1,4,1,3,4,27,10,"neutral"
56084,"Male","Loyal Customer",42,"Business travel","Business",2475,4,3,4,4,5,5,5,3,5,5,5,5,3,5,0,0,"satisfied"
75319,"Male","Loyal Customer",41,"Business travel","Business",2556,3,3,3,3,5,5,5,3,3,4,4,5,3,5,0,11,"satisfied"
95354,"Male","Loyal Customer",14,"Personal Travel","Eco",319,4,3,4,4,3,4,3,3,1,4,4,3,3,3,8,2,"dissatisfied"
88836,"Female","Loyal Customer",60,"Personal Travel","Eco Plus",545,3,3,5,2,4,1,3,2,2,5,2,2,2,2,37,33,"dissatisfied"
77003,"Female","Loyal Customer",54,"Business travel","Eco",368,2,5,5,5,1,4,4,2,2,2,2,2,2,3,0,0,"dissatisfied"
72372,"Male","Loyal Customer",54,"Business travel","Business",1580,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,0,"satisfied"
1424,"Male","Loyal Customer",59,"Business travel","Business",3671,0,4,0,2,3,5,4,4,4,4,4,5,4,3,0,0,"satisfied"
92136,"Male","Loyal Customer",48,"Personal Travel","Eco",1522,1,1,1,3,2,1,2,2,4,4,4,3,4,2,0,0,"neutral"
20049,"Male","Loyal Customer",48,"Business travel","Eco",738,2,1,1,1,2,2,2,2,2,5,3,1,4,2,0,0,"dissatisfied"
93742,"Female","Loyal Customer",41,"Business travel","Business",3600,3,3,3,3,2,5,4,4,4,4,4,3,4,5,0,0,"satisfied"
126283,"Male","Loyal Customer",12,"Personal Travel","Eco",600,2,1,2,1,5,2,5,5,4,1,1,1,1,5,0,0,"dissatisfied"
115610,"Male","Loyal Customer",39,"Business travel","Business",371,3,5,5,5,2,3,3,3,3,3,3,2,3,1,7,7,"neutral"
3503,"Male","Loyal Customer",12,"Personal Travel","Eco",990,1,4,1,4,1,3,3,3,5,5,5,3,5,3,243,244,"neutral"
108038,"Female","Loyal Customer",65,"Personal Travel","Eco",306,2,1,2,2,5,3,2,3,3,2,3,1,3,2,66,57,"neutral"
114819,"Male","Loyal Customer",52,"Business travel","Business",362,3,3,3,3,4,4,5,4,4,4,4,4,4,5,14,15,"satisfied"
84846,"Female","Loyal Customer",39,"Business travel","Eco",516,2,4,3,4,2,2,2,2,3,3,3,4,4,2,62,51,"neutral"
33238,"Male","Loyal Customer",48,"Business travel","Eco Plus",102,4,4,4,4,4,4,4,4,3,5,1,2,2,4,0,0,"satisfied"
99623,"Male","Loyal Customer",42,"Business travel","Eco",1224,1,5,5,5,1,1,1,1,4,4,3,3,3,1,0,4,"dissatisfied"
51887,"Male","Loyal Customer",56,"Business travel","Eco",507,4,5,5,5,4,4,4,4,3,4,3,2,1,4,0,0,"satisfied"
57402,"Female","Loyal Customer",14,"Personal Travel","Eco Plus",1186,3,4,3,1,3,3,3,3,5,3,3,4,5,3,7,0,"dissatisfied"
79990,"Male","Loyal Customer",20,"Personal Travel","Eco",950,2,1,2,4,1,2,4,1,2,4,2,3,3,1,0,0,"dissatisfied"
36733,"Female","Loyal Customer",45,"Business travel","Business",1754,3,3,3,3,5,4,5,3,3,2,3,4,3,5,0,0,"satisfied"
61283,"Female","Loyal Customer",58,"Personal Travel","Eco",967,2,5,2,4,2,5,5,1,1,2,1,3,1,4,2,0,"dissatisfied"
22019,"Female","Loyal Customer",26,"Business travel","Eco Plus",503,5,2,2,2,5,5,4,5,5,3,3,3,2,5,0,0,"satisfied"
105613,"Male","disloyal Customer",36,"Business travel","Business",787,2,2,2,5,2,2,2,2,3,3,5,3,5,2,0,0,"neutral"
67289,"Male","Loyal Customer",33,"Business travel","Eco Plus",918,4,3,3,3,4,4,4,4,4,2,3,4,4,4,0,0,"neutral"
51724,"Male","Loyal Customer",66,"Personal Travel","Eco",493,2,5,2,3,5,2,5,5,5,5,5,4,5,5,15,0,"neutral"
16790,"Male","Loyal Customer",17,"Personal Travel","Eco Plus",642,2,4,2,2,2,2,2,2,5,4,4,3,5,2,24,20,"dissatisfied"
27886,"Female","Loyal Customer",13,"Business travel","Eco",2329,5,5,5,5,5,5,4,5,5,1,5,4,2,5,0,0,"satisfied"
55992,"Male","Loyal Customer",24,"Personal Travel","Business",2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22,"neutral"
31202,"Female","Loyal Customer",32,"Business travel","Business",2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26,"dissatisfied"
24370,"Female","Loyal Customer",42,"Business travel","Eco",669,4,5,5,5,1,4,5,4,4,4,4,4,4,2,1,17,"satisfied"
4164,"Female","Loyal Customer",12,"Personal Travel","Eco",427,5,2,5,4,1,5,1,1,3,2,3,3,4,1,0,16,"satisfied"
82375,"Female","disloyal Customer",39,"Business travel","Business",1953,3,3,3,3,4,3,4,4,4,5,4,3,5,4,0,0,"neutral"
60535,"Female","Loyal Customer",47,"Personal Travel","Eco",862,4,3,4,4,1,4,3,4,4,4,3,1,4,1,15,8,"dissatisfied"
46976,"Male","Loyal Customer",18,"Personal Travel","Eco",776,4,3,4,3,3,4,3,3,3,5,3,4,4,3,0,0,"satisfied"
98508,"Female","Loyal Customer",49,"Business travel","Eco",668,3,4,4,4,3,4,3,3,3,3,3,3,3,2,0,0,"neutral"
50647,"Female","Loyal Customer",45,"Personal Travel","Eco",110,2,4,2,4,1,3,3,3,3,2,5,1,3,3,0,20,"neutral"
48140,"Female","Loyal Customer",38,"Business travel","Eco",391,2,3,3,3,2,2,2,2,3,1,3,4,4,2,0,0,"neutral"
38194,"Male","Loyal Customer",67,"Personal Travel","Eco",1249,1,4,1,3,3,1,3,3,5,3,4,4,5,3,10,3,"dissatisfied"
112665,"Female","Loyal Customer",42,"Business travel","Business",1865,1,1,1,1,3,4,5,4,4,4,4,4,4,4,37,21,"satisfied"
113703,"Female","Loyal Customer",50,"Personal Travel","Eco",407,2,5,4,2,1,1,4,3,3,4,3,2,3,4,0,0,"neutral"
58093,"Female","Loyal Customer",57,"Business travel","Business",212,0,4,0,3,5,2,5,2,2,2,2,5,2,4,31,21,"satisfied"
14898,"Female","disloyal Customer",38,"Business travel","Eco",240,3,3,3,4,1,3,1,1,3,4,4,3,4,1,5,2,"dissatisfied"
109519,"Male","Loyal Customer",23,"Business travel","Business",861,4,2,2,2,4,3,4,4,2,3,3,2,2,4,0,0,"neutral"
127257,"Female","Loyal Customer",54,"Business travel","Business",3782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,0,"satisfied"
117336,"Female","disloyal Customer",59,"Business travel","Business",296,2,2,2,4,3,2,3,3,3,2,5,5,4,3,0,0,"dissatisfied"
45388,"Male","Loyal Customer",12,"Personal Travel","Eco Plus",188,1,4,1,5,1,1,1,1,3,3,5,5,4,1,14,6,"dissatisfied"
9685,"Male","disloyal Customer",22,"Business travel","Eco",212,1,4,1,4,5,1,5,5,4,1,4,4,4,5,9,11,"neutral"
115328,"Female","Loyal Customer",55,"Business travel","Business",446,3,3,3,3,5,5,5,5,5,5,5,5,5,5,0,0,"satisfied"
49009,"Male","Loyal Customer",52,"Business travel","Eco",109,4,2,2,2,4,4,4,4,5,1,1,2,1,4,0,2,"satisfied"
69285,"Male","Loyal Customer",51,"Personal Travel","Eco",733,2,5,1,3,4,1,4,4,3,1,3,5,1,4,2,0,"dissatisfied"
120629,"Female","Loyal Customer",49,"Business travel","Business",280,3,3,3,3,4,4,4,5,5,5,5,3,5,4,0,0,"satisfied"
117670,"Male","Loyal Customer",40,"Personal Travel","Eco",1449,1,1,0,2,0,4,4,3,4,3,2,4,4,4,205,210,"dissatisfied"
52595,"Female","Loyal Customer",35,"Business travel","Business",119,2,3,3,3,2,2,2,3,3,2,2,1,3,2,0,13,"neutral"
20210,"Female","Loyal Customer",20,"Personal Travel","Business",137,3,0,3,2,3,3,5,3,5,2,3,5,1,3,2,29,"dissatisfied"
34924,"Male","Loyal Customer",39,"Business travel","Business",395,2,1,1,1,3,3,3,2,2,2,2,1,2,4,0,4,"neutral"
